9.1 9.0 0.8
17.9 10.0 0.6
100.4 19.0 0.6
2.1 14.0 0.8
34.7 19.0 0.8
94.0 19.0 0.6
2.2 14.0 0.8
45.1 19.0 0.8
217.1 27.0 0.8
0.6 14.0 0.8
4.1 8.0 0.8
13.3 11.0 0.6
160.8 26.0 0.8
0.5 14.0 0.8
113.1 37.0 0.8
0.8 14.0 0.8
71.1 44.0 0.8
0.5 14.0 0.8
55.0 38.0 0.8
35.4 5.0 0.8
